v_time c_3[1] c_3[2] 
      0.0709   0.83150298   0.16849702 
       0.071   0.83137619   0.16862381 
      0.0711   0.83150374   0.16849626 
      0.0712   0.83141112   0.16858888 
      0.0713   0.83172333   0.16827667 
      0.0714   0.83170277   0.16829723 
      0.0715   0.83188282   0.16811718 
      0.0716    0.8319939    0.1680061 
      0.0717    0.8321153    0.1678847 
      0.0718   0.83190509   0.16809491 
      0.0719   0.83269156   0.16730844 
       0.072   0.83249836   0.16750164 
      0.0721   0.83292663   0.16707337 
      0.0722   0.83266756   0.16733244 
      0.0723   0.83296263   0.16703737 
      0.0724   0.83319442   0.16680558 
      0.0725   0.83357459   0.16642541 
      0.0726   0.83349529   0.16650471 
      0.0727    0.8335108    0.1664892 
      0.0728   0.83354106   0.16645894 
      0.0729   0.83386833   0.16613167 
       0.073   0.83374706   0.16625294 
      0.0731   0.83403604   0.16596396 
      0.0732   0.83436241   0.16563759 
      0.0733   0.83427691   0.16572309 
      0.0734   0.83407283   0.16592717 
      0.0735   0.83431854   0.16568146 
